ID;Nombre;Descripción;latitud;longitud;Dirección;Código Postal;Categorías;Subcategorías
49;Teatro Alfil;"<p class=""normal""><strong>El teatro Alfil es una sala con más de medio siglo de historia. Desde 2006 la compañía Yllana es la propietaria del teatro, de cuya gestión ya se encargaba desde 1996, consiguiendo que el teatro se sitúe a la vanguardia de las propuestas culturales de la ciudad. Las obras que programa se encuentran a mitad de camino entre lo comercial y lo alternativo. </strong></p><p>Esta sala versátil de 300 m2 permite adaptarse a todo tipo de espectáculos y eventos, como teatro, conciertos, presentaciones, conferencias, cursos, celebraciones, etc... Cuenta con un aforo máximo para 220 personas, distribuidas entre el anfiteatro y el patio de butacas, en el que, además de filas de butacas fijas, se encuentra un espacio diáfano con mesas y sillas donde tomar algo mientras se disfruta del espectáculo. Es el único teatro de Madrid con una barra de bebidas dentro de la sala.</p><p>El escenario es de reducidas dimensiones y carece de 'peine', por lo que no permite montar escenografías aparatosas, pero los espectadores gozan de completa visibilidad desde cualquier localidad y los artistas trabajan con sensación de cercanía al público.</p><p>El edificio del Teatro Alfil alberga también el <a href=""http://www.teatroflamencomadrid.com/"" target=""_blank""><strong>Teatro Flamenco Madrid</strong></a>, primer teatro del mundo dedicado a este arte con programación diaria y distintos espectáculos.</p><p> </p>";40.42318;-3.70452;del Pez, 10;28004;Instalaciones culturales;Teatros
50;Madrid Snozone;"<p><strong>Situada en el centro comercial y de ocio <a href=""https://www.esmadrid.com/compras/centro-comercial-madrid-xanadu"">Intu Xanadú</a>, en Arroyomolinos, a poco más de 20 minutos de Madrid, esta estación de esquí es una de las pistas cubiertas más grande del mundo, y la única de España. Ofrece a sus visitantes 18 000 m2 dedicados al mundo de la nieve, tanto para esquiadores expertos como para aquellos que se quieren iniciar en este deporte. </strong></p><p>Madrid SnoZone dispone de una pista principal con una longitud de 250 metros, 55 metros de ancho y un desnivel de más del 25%, que además está dotada de telesilla, y otra pista de menor pendiente de 100 metros de largo y 40 de ancho, perfecta para iniciarse en la práctica del esquí. Entre sus propuestas de ocio complementarias se encuentran el tobogganing y las snowbikes.</p><p>Snozone opera centros de deporte de nieve en Madrid, Yorkshire, Milton Keynes y Skizone Basingstoke.</p>";40.29937962;-3.92488718;Autovía de Extremadura (A 5), salidas 22 - 25;28939;Instalaciones deportivas, Parques y centros de ocio;
51;Artistic Metropol;<p><strong>Artistic Metropol es la primera sala polivalente y multidisciplinar de cine en Madrid que exhibe películas de estreno, independientes, documentales, cine de autor, reestrenos, clásicos, cortometrajes, ciclos, presentaciones, eventos culturales y espectáculos escénicos de pequeño formato. </strong></p><p>Está especializada en cine independiente (de pequeña distribución), en gestión cultural cinematográfica y en servicios audiovisuales para profesionales del sector. También es una distribuidora técnica que ayuda y asesora a los nuevos realizadores. </p>;40.4048458;-3.7074518;de las Cigarreras, 6;28005;Instalaciones culturales;Cines, Multiespacio
52;Capitol Gran Vía;<p><strong>A pocos metros de la Plaza del Callao, en plena Gran Vía, se encuentran estos célebres cines, inaugurados en 1933, donde además de las proyecciones cinematográficas habituales se realizan diferentes tipos de eventos. En su parte teatral, el Capitol Gran Vía está gestionado por el grupo Smedia.</strong></p><p>Los cines Capitol cuentan con tres salas de exhibición cinematográfica: la sala principal, con 1360 butacas y las salas 2 y 3, con 215 butacas cada una. La sala principal y la sala 2 alternan proyecciones cinematográficas y representaciones teatrales.</p><p>Estos espacios tambien se pueden alquilar para celebrar todo tipo de eventos públicos y privados, que abarcan desde pre-estrenos hasta eventos de empresa, pasando por presentaciones, ruedas de prensa o representaciones teatrales.</p><p> </p>;40.4204465;-3.7065821;Gran Vía, 41;28013;Instalaciones culturales;Cines, Teatros
53;Cineteca (Matadero);"<p class=""normal""><strong>Este espacio de <a href=""https://www.esmadrid.com/informacion-turistica/matadero-madrid"">Matadero Madrid</a>, inaugurado en 2011 en el lugar ocupado por las neveras y caldera del antiguo matadero de la ciudad y dedicado al mundo cinematográfico, destaca por contar con una programación audiovisual centrada en el cine de lo real (el cine de no ficción y las formas limítrofes con el documental), el cine más alternativo e independiente y la colaboración con variadas propuestas culturales que tienen lugar en la ciudad de Madrid.</strong></p><p>La <strong>Sala Azcona</strong> -bautizada así en homenaje al célebre guio­nista de origen logroñés- está considerada como una de las salas de cine más espectaculares de Europa. La originalidad del espacio, dotado de la última tecnología en imagen y sonido, la ha convertido en un referente en el panorama cinematográfico de la capital. Cuenta con un aforo para 224 personas.</p><p>En torno a ella se articulan otros espacios: la <strong>Sala Borau</strong>, con capacidad para 65 personas, es la sala más íntima y acogedora de Cineteca. Es, además, un espacio abierto a los creadores que pueden hacer llegar sus propuestas para sesiones de acceso libre, talleres, seminarios y otras actividades; la <strong>Sala Plató</strong>, con 129 butacas, consagrada al cine de ficción independiente y nuevos formatos documentales; la <strong>Cantina,</strong> abierta de martes a domingo, de 11:00 a 23:00 h, y el <strong>Patio de la Cantina, </strong>abierto sólo en verano.</p>";40.39177993;-3.697317839;de Legazpi, 8;28045;Instalaciones culturales;Cines
54;Estatua de Miguel de Cervantes;"<p><strong>En 1835 se encargó al escultor catalán Antonio Solá la realización de una estatua de Cervantes, que sería la primera que se instalara en Madrid de un personaje que no fuera de la realeza ni religioso, dentro de la tendencia que desde mediados del siglo XVIII se extendió en el resto de Europa de homenajear a los hombres de Ciencia y del Arte. </strong></p><p>Su primera ubicación fue el patio del Palacio de la Cruzada en la plaza del Duque de Nájera, pero fue trasladada en julio de 1835 a su ubicación actual, en la <strong>Plaza de las Cortes</strong>; se eligió este lugar por estar cercano a la zona donde pasó sus últimos años.</p><p>En 2009 se descubrió en su sillar central una ""cápsula del tiempo"" que contenía cuatro tomos del Quijote de 1819, un libro de la vida de Miguel de Cervantes y otras publicaciones, así como medallas y monedas en buen estado de conservación. Estos hallazgos restaurados se custodian actualmente en el <a href=""https://www.esmadrid.com/informacion-turistica/museo-arqueologico-regional-alcala-henares""><strong>Museo Arqueológico Regional en Alcalá de Henare</strong>s</a>.</p>";40.4157506;-3.696475625;de las Cortes, s/n;28014;Edificios y monumentos;
55;Galería Gráfica La Caja Negra;<p><strong>Esta galería, inaugurada en 1998, está especializada en obra gráfica contemporánea. Nació con el objetivo de editar, producir y exponer exclusivamente obra gráfica, libros de artista y ediciones originales.</strong></p><p>La Caja Negra cuenta con un importante fondo con obras de los creadores más significativos y representativos del mundo de la gráfica actual. Además de exhibir sus propias ediciones y las de otros editores, la galería organiza proyectos expositivos en colaboración con númerosos artistas y colectivos así como participa en diversas ferias internacionales anualmente, entre las que figuran en los últimos años ARCO, ZONA MACO, IFPDA Print Fair, ArtBO, SP-ARTE, Gabinete de Dibujo y Estampa, PARC Lima, Pinta London, Pinta NY y otras. </p><p>Es miembro de la IFPDA (International Fine Print Dealers Association).</p><p> </p>;40.4250441;-3.6958445;de Fernando VI, 17,  2º Izq;28004;Instalaciones culturales;Galerías de Arte
56;Biblioteca Histórica UCM Marqués de Valdecilla;"<p><strong>Esta biblioteca, creada en el año 2000, es la segunda mayor de fondo antiguo de Madrid tras la Biblioteca Nacional. Su misión es la de conservar y difundir el patrimonio bibliográfico de la UCM anterior al siglo XIX y albergar la colección de libros antiguos, manuscritos e incunables de la universidad.</strong></p><p>La biblioteca se ubica en el edificio construido en 1928 a petición de don Ramón Pelayo de la Torriente, Marqués de Valdecilla, en la calle del Noviciado, anejo al de la antigua universidad de la calle de San Bernardo, que fue totalmente remodelado y acondicionado. La colección bibliográfica está compuesta de unos 3000 manuscritos, 741 incunables y un volumen de impresos de los siglos XVI a XVIII que se aproxima a los 100 000 ejemplares. Posee también una pequeña colección de grabados sueltos y libros de estampas. </p><p>En la Semana de la Ciencia (noviembre) la biblioteca organiza visitas guiadas individuales y para asociaciones culturales. Con antelación se informa en la página web de la biblioteca de las fechas y horarios. Para más información contactar en el teléfono 91 394 66 12 o escribir a la dirección de e-mail:  <a href=""mailto:buc_foa@buc.ucm.es"">buc_foa@bucm.es</a></p><p>Además organizan exposiciones a lo largo del año para dar a conocer parte de sus fondos bibliográficos.</p><p style=""text-align:justify""> </p><p> </p>";40.4255709;-3.7079411;del Noviciado, 3;28015;Instalaciones culturales;Centros culturales, Salas exposiciones, Fundaciones
57;Escuela europea de cata;<p><strong>Situada en el corazón del barrio de Chueca se encuentra esta escuela de cata de aceite de oliva virgen extra, olivicultura y maestro almazara, que desde 2020 también ofrece cursos de cata de cerveza</strong>.</p><p>Tienen diversos cursos, como el de cata, que se hacen a través de cuatro niveles y otorga la capacitación de sumiller de AOVE o el de Maestro Almazara que enseña a elaborar aceite de oliva virgen extra.</p>;40.4238121;-3.6968868; de San Lucas, 3. Local derecho. ;28004;Escuelas de cocina y catas de vinos y aceites;
58;Cines Verdi ;<p><strong>Tras afianzar su propuesta de cine en versión original en Barcelona, los cines Verdi se instalaron en Madrid el año 2002.</strong></p><p>Situado en el barrio Chamberí, es un lugar de referencia para los amantes del cine de autor en V.O. Cuenta con cinco salas de proyección digital en 2 K (HD), cafetería y una pequeña sala de exposiciones. Además tienen a la venta un catálogo de películas en DVD de cineastas fundamentales como Godard, Fassbinder o Bergman.</p>;40.4366983;-3.7040611;de Bravo Murillo, 28;28015;Instalaciones culturales;Cines
59;Sala Berlanga;<p><strong>Esta sala de cine, inaugurada en 2010 en el lugar donde estuvo antiguamente el cine California y que recibe su nombre en honor al famoso director Luis García Berlanga, forma parte de la Fundación SGAE, que tiene en ella un lugar dedicado a dar apoyo a la creación artística. </strong></p><p>La sala tiene una capacidad para 233 espectadores y está dotada de los últimos adelantos técnicos, formatos de proyección en 35 mm y Digital 4k - 3D, acústica impecable y confort. Cuenta con una amplia programación cultural, que incluye artes escénicas, cine, música y exposiciones, entre otras manifestaciones artísticas. Especialmente volcada en el cine, acoge ciclos y festivales especializados, en los que también se da espacio al cortometraje y al documental.</p>;40.43596462;-3.714467883;de Andrés Mellado, 53;28015;Instalaciones culturales;Cines, Multiespacio
60;Focus On Women;<p><strong>Esta empresa, situada en el barrio de Chamberí, ofrece visitas culturales con una mirada femenina para conocer Madrid, siempre a medida y bajo petición, generalmente destinadas a asociaciones y empresas privadas. Además, organizan viajes a otros destinos en España y en el extranjero.</strong></p><p>El objetivo de esta compañía es ofrecer viajes con espíritu femenino a mujeres culturalmente inquietas, que o bien desean viajar solas pero con seguridad, o en grupo, pero en viajes de lujo en los que adentrarse de lleno en otras culturas y sociedades, gracias a la colaboración de otras mujeres que hacen de guías de excepción.</p><p> </p>;40.43379111;-3.706307223;Fernando el Católico, 3;28015;Empresas de guías turísticos;
